ecmf prod rt 2021020100 51 046
0576 pf 42 -0.858 1.574 1.793 7
0576 pf 43 0.214 0.605 0.641 6
0576 pf 44 -0.940 0.194 0.960 8
0576 pf 45 -0.125 -0.925 0.934 2
0576 pf 46 -0.088 0.626 0.632 7
0576 pf 47 1.128 1.056 1.546 5
0576 pf 48 -0.258 1.718 1.738 7
0576 pf 49 -0.621 1.158 1.314 7
0576 pf 50 -1.662 -0.830 1.858 1
0600 em 00 -0.663 0.865 1.090 7
0600 cf 00 -1.160 0.332 1.206 8
0600 pf 01 -0.741 0.322 0.808 8
0600 pf 02 -0.985 1.412 1.722 7
0600 pf 03 -1.542 1.055 1.868 8
0600 pf 04 0.921 0.912 1.296 5
0600 pf 05 -0.482 0.832 0.962 7
0600 pf 06 -1.218 1.576 1.992 7
0600 pf 07 -1.347 1.997 2.409 7
0600 pf 08 -1.753 -0.704 1.889 1
0600 pf 09 0.173 0.906 0.923 6
0600 pf 10 -1.706 2.170 2.761 7
0600 pf 11 -1.336 0.655 1.488 8
0600 pf 12 -0.634 -0.205 0.666 1
0600 pf 13 0.508 0.668 0.839 6
0600 pf 14 -1.080 0.430 1.163 8
0600 pf 15 -2.070 2.101 2.950 7
0600 pf 16 -0.785 -0.251 0.824 1
0600 pf 17 0.313 0.233 0.390 5
0600 pf 18 0.213 0.750 0.780 6
0600 pf 19 -0.433 1.060 1.145 7
0600 pf 20 -2.008 0.829 2.173 8
0600 pf 21 -0.444 0.363 0.574 8
0600 pf 22 0.232 0.914 0.943 6
0600 pf 23 0.570 1.657 1.753 6
0600 pf 24 -0.241 0.909 0.941 7
0600 pf 25 -1.448 1.494 2.081 7
0600 pf 26 0.893 2.341 2.505 6
0600 pf 27 -0.434 1.843 1.894 7
0600 pf 28 -0.532 1.309 1.413 7
0600 pf 29 -1.518 -1.030 1.835 1
0600 pf 30 -0.754 1.602 1.771 7
0600 pf 31 -0.934 1.229 1.544 7
0600 pf 32 0.292 1.072 1.111 6
0600 pf 33 -0.583 1.327 1.450 7
0600 pf 34 -1.634 0.521 1.715 8
0600 pf 35 -0.006 1.576 1.576 7
0600 pf 36 -0.708 2.439 2.540 7
0600 pf 37 -1.423 0.440 1.489 8
0600 pf 38 -1.289 2.863 3.140 7
0600 pf 39 -1.222 -0.635 1.377 1
0600 pf 40 -0.929 1.820 2.043 7
0600 pf 41 -0.369 -0.309 0.481 1
0600 pf 42 -1.188 1.300 1.761 7
0600 pf 43 0.274 0.583 0.644 6
0600 pf 44 -0.998 0.149 1.009 8
0600 pf 45 -0.379 -1.192 1.251 2
0600 pf 46 0.493 0.840 0.974 6
0600 pf 47 0.729 0.932 1.183 6
0600 pf 48 -0.120 1.254 1.260 7
0600 pf 49 -0.700 0.666 0.967 8
0600 pf 50 -1.945 -1.283 2.330 1
0624 em 00 -0.687 0.650 0.946 8
0624 cf 00 -0.938 0.104 0.943 8
0624 pf 01 -1.035 -0.087 1.039 1
0624 pf 02 -1.214 1.102 1.639 8
0624 pf 03 -1.101 1.095 1.553 8
0624 pf 04 0.991 0.933 1.361 5
0624 pf 05 -0.111 1.427 1.431 7
0624 pf 06 -1.831 1.058 2.114 8
0624 pf 07 -1.049 1.305 1.674 7
0624 pf 08 -1.484 -0.530 1.576 1
0624 pf 09 -0.224 0.803 0.834 7
0624 pf 10 -1.802 1.743 2.507 8
0624 pf 11 -1.290 0.265 1.317 8
0624 pf 12 -0.634 -0.295 0.699 1
0624 pf 13 0.545 0.648 0.847 6
0624 pf 14 -1.175 0.014 1.175 8
0624 pf 15 -2.148 1.552 2.650 8
0624 pf 16 -0.638 -0.379 0.742 1
0624 pf 17 0.676 0.181 0.700 5
0624 pf 18 0.192 0.897 0.918 6
0624 pf 19 -0.588 0.704 0.917 7
0624 pf 20 -1.315 0.279 1.345 8
0624 pf 21 -0.485 0.104 0.496 8
0624 pf 22 0.081 0.887 0.890 6
0624 pf 23 0.277 1.746 1.768 6
0624 pf 24 -0.046 0.589 0.591 7
0624 pf 25 -1.176 1.039 1.569 8
0624 pf 26 0.796 2.136 2.280 6
0624 pf 27 -1.027 1.512 1.827 7
0624 pf 28 -0.949 0.753 1.211 8
0624 pf 29 -1.471 -1.087 1.829 1
0624 pf 30 -1.048 1.172 1.572 7
0624 pf 31 -1.122 1.093 1.566 8
0624 pf 32 0.387 0.602 0.716 6
0624 pf 33 -0.292 1.061 1.100 7
0624 pf 34 -1.493 0.165 1.502 8
0624 pf 35 -0.505 1.073 1.186 7
0624 pf 36 -0.913 2.445 2.610 7
0624 pf 37 -1.049 0.284 1.087 8
0624 pf 38 -1.456 2.662 3.034 7
0624 pf 39 -1.105 -0.961 1.465 1
0624 pf 40 -1.216 1.732 2.116 7
0624 pf 41 -0.289 -0.563 0.633 2
0624 pf 42 -1.504 1.188 1.917 8
0624 pf 43 0.419 0.314 0.524 5
0624 pf 44 -0.926 0.217 0.951 8
0624 pf 45 -0.336 -1.372 1.412 2
0624 pf 46 0.418 0.883 0.977 6
0624 pf 47 0.280 0.919 0.960 6
0624 pf 48 -0.148 0.711 0.726 7
0624 pf 49 -0.952 0.465 1.060 8
0624 pf 50 -1.798 -1.426 2.295 1
0648 em 00 -0.670 0.476 0.822 8
0648 cf 00 -0.693 -0.028 0.693 1
0648 pf 01 -0.972 -0.160 0.986 1
0648 pf 02 -1.405 1.155 1.819 8
0648 pf 03 -1.063 1.093 1.525 7
0648 pf 04 0.695 0.967 1.191 6
0648 pf 05 -0.223 1.922 1.935 7
0648 pf 06 -2.291 0.647 2.381 8
0648 pf 07 -1.226 0.771 1.448 8
0648 pf 08 -1.251 -0.605 1.390 1
0648 pf 09 -0.501 0.746 0.899 7
0648 pf 10 -1.736 1.535 2.317 8
0648 pf 11 -1.130 -0.029 1.131 1
0648 pf 12 -0.551 -0.541 0.772 1
0648 pf 13 0.604 0.682 0.911 6
0648 pf 14 -1.441 -0.572 1.550 1
0648 pf 15 -1.964 1.062 2.233 8
0648 pf 16 -0.512 -0.185 0.544 1
0648 pf 17 1.190 0.345 1.239 5
0648 pf 18 0.005 1.018 1.018 6
0648 pf 19 -0.806 0.256 0.846 8
0648 pf 20 -1.153 -0.584 1.293 1
0648 pf 21 -0.593 -0.203 0.627 1
0648 pf 22 0.182 0.877 0.896 6
0648 pf 23 0.094 1.914 1.917 6
0648 pf 24 -0.027 0.264 0.266 7
0648 pf 25 -1.237 0.607 1.378 8
0648 pf 26 0.570 2.056 2.133 6
0648 pf 27 -1.354 1.264 1.853 8
0648 pf 28 -0.937 0.605 1.116 8
0648 pf 29 -1.258 -1.020 1.620 1
0648 pf 30 -0.866 0.615 1.062 8
0648 pf 31 -0.851 1.161 1.440 7
0648 pf 32 0.478 0.512 0.701 6
0648 pf 33 0.265 0.974 1.009 6
0648 pf 34 -1.064 -0.034 1.065 1
0648 pf 35 -0.769 0.537 0.938 8
0648 pf 36 -0.995 2.558 2.745 7
0648 pf 37 -0.631 0.261 0.682 8
0648 pf 38 -1.525 2.327 2.783 7
0648 pf 39 -1.306 -1.354 1.881 2
0648 pf 40 -1.334 1.224 1.810 8
0648 pf 41 -0.335 -1.147 1.195 2
0648 pf 42 -1.543 1.163 1.932 8
0648 pf 43 0.218 0.215 0.306 5
0648 pf 44 -0.828 -0.006 0.828 1
0648 pf 45 0.018 -1.305 1.305 3
0648 pf 46 0.185 0.887 0.906 6
0648 pf 47 0.331 0.661 0.739 6
0648 pf 48 -0.130 0.786 0.796 7
0648 pf 49 -0.862 0.124 0.871 8
0648 pf 50 -1.497 -1.646 2.225 2
0672 em 00 -0.654 0.307 0.722 8
0672 cf 00 -0.423 -0.257 0.495 1
0672 pf 01 -0.528 -0.064 0.532 1
0672 pf 02 -1.603 0.992 1.885 8
0672 pf 03 -1.135 1.004 1.516 8
0672 pf 04 0.221 1.326 1.344 6
0672 pf 05 -0.717 2.299 2.408 7
0672 pf 06 -2.338 0.153 2.343 8
0672 pf 07 -0.842 0.401 0.933 8
0672 pf 08 -0.889 -0.475 1.008 1
0672 pf 09 -0.811 0.649 1.038 8
0672 pf 10 -1.291 1.300 1.832 7
0672 pf 11 -1.185 -0.656 1.354 1
0672 pf 12 -0.382 -0.816 0.901 2
0672 pf 13 0.820 0.459 0.939 5
0672 pf 14 -1.278 -0.987 1.615 1
0672 pf 15 -1.968 0.916 2.171 8
0672 pf 16 -0.437 -0.162 0.466 1
0672 pf 17 1.320 0.439 1.391 5
0672 pf 18 -0.271 0.821 0.865 7
0672 pf 19 -1.022 0.016 1.022 8
0672 pf 20 -1.019 -1.355 1.695 2
0672 pf 21 -1.021 -0.260 1.054 1
0672 pf 22 0.241 0.836 0.870 6
0672 pf 23 0.138 2.101 2.105 6
0672 pf 24 -0.001 0.301 0.301 7
0672 pf 25 -1.399 0.400 1.455 8
0672 pf 26 0.580 2.145 2.222 6
0672 pf 27 -1.701 0.798 1.879 8
0672 pf 28 -1.108 0.481 1.208 8
0672 pf 29 -1.447 -1.190 1.874 1
0672 pf 30 -0.707 0.169 0.727 8
0672 pf 31 -1.077 0.937 1.428 8
0672 pf 32 0.349 0.191 0.398 5
0672 pf 33 0.174 0.609 0.633 6
0672 pf 34 -1.026 -0.227 1.051 1
0672 pf 35 -0.992 0.160 1.005 8
0672 pf 36 -1.429 2.551 2.924 7
0672 pf 37 -0.579 0.173 0.604 8
0672 pf 38 -1.342 2.232 2.604 7
0672 pf 39 -1.515 -1.630 2.226 2
0672 pf 40 -1.291 0.700 1.468 8
0672 pf 41 -0.019 -1.249 1.249 2
0672 pf 42 -1.775 1.111 2.094 8
0672 pf 43 0.230 0.240 0.333 6
0672 pf 44 -0.905 -0.191 0.925 1
0672 pf 45 0.483 -1.150 1.247 3
0672 pf 46 0.037 0.847 0.848 6
0672 pf 47 0.891 0.163 0.905 5
0672 pf 48 -0.003 0.567 0.567 7
0672 pf 49 -0.392 -0.073 0.399 1
0672 pf 50 -0.997 -1.790 2.049 2
0696 em 00 -0.622 0.171 0.645 8
0696 cf 00 -0.292 -0.310 0.426 2
0696 pf 01 -0.683 0.015 0.683 8
0696 pf 02 -1.590 1.038 1.899 8
0696 pf 03 -1.152 1.102 1.594 8
0696 pf 04 -0.343 1.397 1.438 7
0696 pf 05 -0.911 2.322 2.495 7
0696 pf 06 -2.128 -0.369 2.160 1
0696 pf 07 -0.773 0.008 0.773 8
0696 pf 08 -0.447 -0.277 0.526 1
0696 pf 09 -0.981 0.192 0.999 8
0696 pf 10 -1.415 1.072 1.775 8
0696 pf 11 -1.002 -0.803 1.284 1
0696 pf 12 -0.619 -0.923 1.112 2
0696 pf 13 0.659 0.450 0.798 5
0696 pf 14 -1.057 -1.355 1.718 2
0696 pf 15 -2.088 0.955 2.296 8
0696 pf 16 -0.185 -0.158 0.243 1
0696 pf 17 0.981 0.233 1.009 5
0696 pf 18 -0.619 0.527 0.813 8
0696 pf 19 -1.075 -0.261 1.107 1
0696 pf 20 -0.528 -1.689 1.770 2
0696 pf 21 -1.268 -0.475 1.354 1
0696 pf 22 -0.059 0.736 0.739 7
0696 pf 23 0.155 1.581 1.588 6
0696 pf 24 0.271 -0.116 0.295 4
0696 pf 25 -1.322 0.186 1.335 8
0696 pf 26 0.686 2.232 2.335 6
0696 pf 27 -1.690 0.416 1.741 8
0696 pf 28 -1.329 0.262 1.355 8
0696 pf 29 -1.528 -1.597 2.211 2
0696 pf 30 -0.409 0.045 0.411 8
0696 pf 31 -0.933 0.370 1.004 8
0696 pf 32 -0.091 -0.191 0.212 2
0696 pf 33 -0.236 0.639 0.681 7
0696 pf 34 -1.043 -0.342 1.098 1
0696 pf 35 -1.149 0.018 1.149 8
0696 pf 36 -1.344 2.726 3.039 7
0696 pf 37 -0.698 0.116 0.707 8
0696 pf 38 -0.940 2.065 2.269 7
0696 pf 39 -1.296 -1.616 2.072 2
0696 pf 40 -1.057 0.195 1.075 8
0696 pf 41 0.151 -1.426 1.434 3
0696 pf 42 -1.694 1.176 2.063 8
0696 pf 43 0.497 0.259 0.561 5
0696 pf 44 -0.897 -0.336 0.957 1
0696 pf 45 0.639 -0.803 1.026 3
0696 pf 46 0.144 1.197 1.206 6
0696 pf 47 1.338 -0.155 1.347 4
0696 pf 48 0.194 0.479 0.516 6
0696 pf 49 -0.055 -0.086 0.102 2
0696 pf 50 -0.568 -1.680 1.774 2
0720 em 00 -0.570 0.083 0.576 8
0720 cf 00 -0.271 -0.347 0.440 2
0720 pf 01 -0.751 0.169 0.770 8
0720 pf 02 -1.384 0.811 1.604 8
0720 pf 03 -1.281 1.353 1.863 7
0720 pf 04 -0.457 1.519 1.586 7
0720 pf 05 -1.137 2.035 2.331 7
0720 pf 06 -1.789 -0.629 1.896 1
0720 pf 07 -0.492 -0.332 0.594 1
0720 pf 08 0.049 0.015 0.051 5
0720 pf 09 -0.925 -0.016 0.925 1
0720 pf 10 -1.385 0.742 1.571 8
0720 pf 11 -0.711 -0.882 1.133 2
0720 pf 12 -0.772 -0.869 1.163 2
0720 pf 13 0.477 0.740 0.880 6
0720 pf 14 -0.851 -1.746 1.942 2
0720 pf 15 -1.838 0.774 1.994 8
0720 pf 16 -0.253 -0.316 0.405 2
0720 pf 17 0.672 0.377 0.770 5
0720 pf 18 -0.773 0.099 0.780 8
0720 pf 19 -0.959 -0.362 1.025 1
0720 pf 20 0.055 -1.666 1.667 3
0720 pf 21 -1.162 -0.521 1.273 1
0720 pf 22 -0.430 0.572 0.715 7
0720 pf 23 -0.238 1.350 1.371 7
0720 pf 24 0.650 -0.122 0.661 4
0720 pf 25 -0.905 -0.420 0.998 1
0720 pf 26 0.294 2.557 2.574 6
0720 pf 27 -1.490 0.157 1.499 8
0720 pf 28 -1.269 -0.179 1.281 1
0720 pf 29 -0.849 -1.720 1.918 2
0720 pf 30 -0.509 0.088 0.516 8
0720 pf 31 -1.025 -0.179 1.040 1
0720 pf 32 -0.776 -0.424 0.884 1
0720 pf 33 -0.660 0.792 1.031 7
0720 pf 34 -0.974 -0.146 0.985 1
0720 pf 35 -0.929 -0.100 0.934 1
0720 pf 36 -1.360 2.692 3.016 7
0720 pf 37 -0.733 0.288 0.788 8
0720 pf 38 -0.697 2.065 2.180 7
0720 pf 39 -0.843 -1.677 1.877 2
0720 pf 40 -0.855 -0.244 0.889 1
0720 pf 41 0.407 -1.589 1.640 3
0720 pf 42 -1.507 1.011 1.815 8
0720 pf 43 0.400 0.010 0.400 5
0720 pf 44 -0.658 -0.645 0.921 1
0720 pf 45 0.417 -0.457 0.618 3
0720 pf 46 -0.067 1.395 1.397 7
0720 pf 47 1.368 -0.437 1.436 4
0720 pf 48 0.514 0.611 0.799 6
0720 pf 49 0.047 0.153 0.160 6
0720 pf 50 -0.421 -1.772 1.821 2
0744 em 00 -0.532 0.007 0.532 8
0744 cf 00 0.066 -0.244 0.253 3
0744 pf 01 -0.670 -0.057 0.673 1
0744 pf 02 -0.969 0.649 1.167 8
0744 pf 03 -1.152 1.600 1.972 7
0744 pf 04 -0.742 1.717 1.871 7
0744 pf 05 -1.327 1.420 1.944 7
0744 pf 06 -1.417 -0.544 1.518 1
0744 pf 07 0.065 -0.144 0.158 3
0744 pf 08 0.327 0.365 0.490 6
0744 pf 09 -0.867 0.053 0.868 8
0744 pf 10 -1.163 0.602 1.310 8
0744 pf 11 -0.574 -0.952 1.111 2
0744 pf 12 -0.614 -0.819 1.024 2
0744 pf 13 0.332 0.733 0.804 6
0744 pf 14 -0.656 -1.711 1.833 2
0744 pf 15 -1.659 0.350 1.695 8
0744 pf 16 -0.202 -0.499 0.538 2
0744 pf 17 0.282 0.528 0.598 6
0744 pf 18 -1.029 -0.540 1.162 1
0744 pf 19 -0.610 -0.407 0.734 1
0744 pf 20 0.195 -1.719 1.730 3
0744 pf 21 -0.905 -0.410 0.994 1
0744 pf 22 -0.523 0.480 0.710 8
0744 pf 23 -0.946 0.785 1.229 8
0744 pf 24 0.811 -0.152 0.825 4
0744 pf 25 -0.954 -0.829 1.264 1
0744 pf 26 -0.035 2.844 2.844 7
0744 pf 27 -1.281 0.007 1.281 8
0744 pf 28 -0.867 -0.535 1.019 1
0744 pf 29 -0.694 -1.877 2.001 2
0744 pf 30 -0.738 0.100 0.745 8
0744 pf 31 -0.735 -0.328 0.805 1
0744 pf 32 -0.811 -0.463 0.934 1
0744 pf 33 -0.430 0.658 0.786 7
0744 pf 34 -1.246 0.015 1.246 8
0744 pf 35 -1.027 -0.635 1.207 1
0744 pf 36 -1.372 2.680 3.011 7
0744 pf 37 -0.777 0.307 0.836 8
0744 pf 38 -0.556 1.906 1.985 7
0744 pf 39 -0.806 -1.852 2.020 2
0744 pf 40 -0.388 -0.288 0.483 1
0744 pf 41 0.477 -1.911 1.969 3
0744 pf 42 -1.641 0.810 1.830 8
0744 pf 43 0.178 -0.034 0.182 4
0744 pf 44 -0.624 -0.851 1.055 2
0744 pf 45 0.300 -0.365 0.473 3
0744 pf 46 -0.631 1.592 1.713 7
0744 pf 47 1.436 -0.364 1.481 4
0744 pf 48 0.629 0.807 1.023 6
0744 pf 49 -0.121 0.156 0.197 7
0744 pf 50 -0.467 -1.930 1.986 2
0768 em 00 -0.481 -0.059 0.485 1
0768 cf 00 0.331 -0.110 0.349 4
0768 pf 01 -0.369 -0.324 0.492 1
0768 pf 02 -0.386 0.131 0.408 8
0768 pf 03 -1.403 1.613 2.138 7
0768 pf 04 -1.080 1.767 2.070 7
0768 pf 05 -1.531 0.959 1.806 8
0768 pf 06 -0.799 -0.314 0.859 1
0768 pf 07 0.044 -0.223 0.227 3
0768 pf 08 0.543 0.769 0.941 6
0768 pf 09 -0.697 -0.022 0.698 1
0768 pf 10 -1.129 0.308 1.171 8
0768 pf 11 -0.395 -0.754 0.851 2
0768 pf 12 -0.657 -0.849 1.074 2
0768 pf 13 0.423 0.572 0.711 6
0768 pf 14 -0.519 -1.590 1.673 2
0768 pf 15 -1.844 0.008 1.844 8
0768 pf 16 -0.026 -0.321 0.322 2
0768 pf 17 0.165 1.050 1.063 6
0768 pf 18 -1.029 -0.761 1.279 1
0768 pf 19 -0.161 -0.449 0.477 2
0768 pf 20 0.415 -1.440 1.499 3
0768 pf 21 -0.546 -0.198 0.581 1
0768 pf 22 -0.870 0.557 1.033 8
0768 pf 23 -1.126 0.397 1.194 8
0768 pf 24 0.853 0.154 0.867 5
0768 pf 25 -1.240 -0.911 1.539 1
0768 pf 26 -0.428 2.482 2.519 7
0768 pf 27 -1.224 -0.424 1.295 1
0768 pf 28 -0.309 -0.737 0.799 2
0768 pf 29 -0.764 -1.992 2.134 2
0768 pf 30 -0.443 -0.142 0.465 1
0768 pf 31 -0.520 -0.627 0.815 2
0768 pf 32 -0.737 -0.371 0.825 1
0768 pf 33 0.341 0.307 0.459 5
0768 pf 34 -1.232 0.310 1.270 8
0768 pf 35 -1.200 -1.024 1.578 1
0768 pf 36 -1.369 2.443 2.800 7
0768 pf 37 -0.569 0.122 0.582 8
0768 pf 38 -0.754 1.533 1.709 7
0768 pf 39 -0.716 -2.035 2.157 2
0768 pf 40 -0.158 -0.505 0.529 2
0768 pf 41 0.698 -1.864 1.991 3
0768 pf 42 -1.630 0.574 1.728 8
0768 pf 43 -0.047 -0.116 0.125 2
0768 pf 44 -0.895 -0.997 1.339 2
0768 pf 45 0.004 -0.254 0.254 3
0768 pf 46 -1.176 1.744 2.103 7
0768 pf 47 1.527 -0.336 1.563 4
0768 pf 48 0.531 1.038 1.165 6
0768 pf 49 -0.182 0.091 0.204 8
0768 pf 50 -0.326 -1.975 2.002 2
0792 em 00 -0.439 -0.131 0.458 1
0792 cf 00 0.405 0.043 0.407 5
0792 pf 01 -0.349 -0.478 0.591 2
0792 pf 02 -0.128 0.140 0.190 7
0792 pf 03 -1.269 1.219 1.759 8
0792 pf 04 -1.112 1.702 2.034 7
0792 pf 05 -1.502 0.711 1.662 8
0792 pf 06 -0.225 -0.027 0.227 1
0792 pf 07 0.003 -0.404 0.404 3
0792 pf 08 0.564 1.393 1.503 6
0792 pf 09 -0.733 -0.654 0.983 1
0792 pf 10 -1.107 0.072 1.109 8
0792 pf 11 -0.198 -0.475 0.514 2
0792 pf 12 -0.519 -1.194 1.302 2
0792 pf 13 0.467 0.635 0.788 6
0792 pf 14 -0.540 -1.616 1.704 2
0792 pf 15 -1.803 -0.079 1.805 1
0792 pf 16 0.323 -0.400 0.514 3
0792 pf 17 -0.087 1.553 1.556 7
0792 pf 18 -0.778 -0.999 1.266 2
0792 pf 19 -0.395 -0.830 0.920 2
0792 pf 20 0.664 -1.318 1.476 3
0792 pf 21 -0.283 -0.191 0.342 1
0792 pf 22 -0.965 0.275 1.003 8
0792 pf 23 -0.924 -0.257 0.959 1
0792 pf 24 1.096 0.270 1.129 5
0792 pf 25 -1.324 -1.198 1.785 1
0792 pf 26 -0.753 1.948 2.089 7
0792 pf 27 -1.077 -0.441 1.164 1
0792 pf 28 0.387 -0.657 0.763 3
0792 pf 29 -1.005 -1.930 2.176 2
0792 pf 30 -0.033 -0.228 0.230 2
0792 pf 31 -0.651 -0.885 1.099 2
0792 pf 32 -0.528 -0.648 0.836 2
0792 pf 33 0.601 0.288 0.666 5
0792 pf 34 -1.208 0.464 1.294 8
0792 pf 35 -1.077 -1.242 1.644 2
0792 pf 36 -1.725 2.535 3.066 7
0792 pf 37 -0.350 0.277 0.446 8
0792 pf 38 -1.100 1.002 1.488 8
0792 pf 39 -0.702 -2.075 2.190 2
0792 pf 40 -0.157 -0.419 0.447 2
0792 pf 41 1.072 -1.649 1.967 3
0792 pf 42 -1.672 0.608 1.779 8
0792 pf 43 0.271 -0.241 0.362 4
0792 pf 44 -1.162 -1.013 1.542 1
0792 pf 45 -0.406 -0.355 0.540 1
0792 pf 46 -1.522 1.280 1.989 8
0792 pf 47 1.424 -0.429 1.487 4
0792 pf 48 0.037 1.147 1.147 6
0792 pf 49 -0.149 0.181 0.235 7
0792 pf 50 -0.232 -1.851 1.865 2
0816 em 00 -0.368 -0.188 0.414 1
0816 cf 00 0.521 0.192 0.555 5
0816 pf 01 -0.401 -0.902 0.987 2
0816 pf 02 -0.252 0.186 0.313 8
0816 pf 03 -1.034 1.237 1.612 7
0816 pf 04 -0.967 1.796 2.040 7
0816 pf 05 -1.509 0.671 1.652 8
0816 pf 06 0.486 0.461 0.670 5
0816 pf 07 -0.323 -0.436 0.542 2
0816 pf 08 0.398 1.648 1.695 6
0816 pf 09 -0.706 -0.716 1.005 2
0816 pf 10 -1.104 -0.042 1.105 1
0816 pf 11 -0.048 -0.263 0.267 2
0816 pf 12 -0.400 -1.304 1.364 2
0816 pf 13 0.458 0.753 0.882 6
0816 pf 14 -0.209 -1.723 1.736 2
0816 pf 15 -1.748 -0.259 1.767 1
0816 pf 16 0.287 -0.524 0.597 3
0816 pf 17 -0.302 1.465 1.495 7
0816 pf 18 -0.452 -1.216 1.298 2
0816 pf 19 -0.350 -0.998 1.058 2
0816 pf 20 0.987 -0.883 1.324 4
0816 pf 21 -0.480 -0.530 0.715 2
0816 pf 22 -1.181 0.116 1.187 8
0816 pf 23 -0.658 -0.498 0.825 1
0816 pf 24 1.294 0.358 1.343 5
0816 pf 25 -1.274 -1.699 2.124 2
0816 pf 26 -1.113 1.519 1.883 7
0816 pf 27 -0.959 -0.632 1.149 1
0816 pf 28 1.052 -0.397 1.124 4
0816 pf 29 -0.757 -1.957 2.098 2
0816 pf 30 0.694 -0.308 0.760 4
0816 pf 31 -0.627 -1.104 1.270 2
0816 pf 32 -0.182 -0.799 0.819 2
0816 pf 33 0.558 0.369 0.670 5
0816 pf 34 -1.586 0.595 1.694 8
0816 pf 35 -0.565 -1.428 1.535 2
0816 pf 36 -1.781 2.228 2.852 7
0816 pf 37 -0.623 0.302 0.693 8
0816 pf 38 -1.116 0.760 1.351 8
0816 pf 39 -0.123 -1.995 1.999 2
0816 pf 40 -0.371 -0.510 0.630 2
0816 pf 41 1.354 -1.546 2.055 3
0816 pf 42 -1.348 0.695 1.516 8
0816 pf 43 0.214 -0.523 0.565 3
0816 pf 44 -0.944 -1.095 1.445 2
0816 pf 45 -0.429 -0.449 0.621 2
0816 pf 46 -1.731 0.563 1.820 8
0816 pf 47 1.275 -0.126 1.281 4
0816 pf 48 -0.494 1.071 1.179 7
0816 pf 49 -0.212 0.082 0.227 8
0816 pf 50 -0.085 -1.572 1.574 2
0840 em 00 -0.302 -0.196 0.361 1
0840 cf 00 0.407 0.484 0.632 6
0840 pf 01 -0.259 -1.025 1.057 2
0840 pf 02 -0.388 0.111 0.404 8
0840 pf 03 -0.440 1.100 1.185 7
0840 pf 04 -0.841 1.866 2.047 7
0840 pf 05 -1.587 0.416 1.641 8
0840 pf 06 0.879 0.952 1.296 6
0840 pf 07 -0.286 -0.489 0.567 2
0840 pf 08 -0.023 1.724 1.724 7
0840 pf 09 -0.696 -0.522 0.871 1
0840 pf 10 -1.284 -0.156 1.293 1
0840 pf 11 0.182 -0.434 0.471 3
0840 pf 12 -0.431 -0.962 1.054 2
0840 pf 13 0.257 0.731 0.775 6
0840 pf 14 -0.329 -1.805 1.835 2
0840 pf 15 -1.696 -0.151 1.703 1
0840 pf 16 0.139 -0.597 0.613 3
0840 pf 17 -0.565 1.163 1.293 7
0840 pf 18 -0.165 -0.863 0.878 2
0840 pf 19 -0.587 -0.971 1.135 2
0840 pf 20 1.216 -0.340 1.263 4
0840 pf 21 -0.641 -0.790 1.017 2
0840 pf 22 -1.002 -0.237 1.029 1
0840 pf 23 -0.681 -0.678 0.961 1
0840 pf 24 1.509 0.578 1.616 5
0840 pf 25 -0.829 -2.044 2.206 2
0840 pf 26 -1.435 1.231 1.891 8
0840 pf 27 -0.999 -1.038 1.440 2
0840 pf 28 1.578 0.075 1.580 5
0840 pf 29 -0.763 -1.790 1.945 2
0840 pf 30 1.070 -0.511 1.186 4
0840 pf 31 -0.632 -1.310 1.454 2
0840 pf 32 -0.013 -1.093 1.093 2
0840 pf 33 0.525 0.519 0.739 5
0840 pf 34 -1.902 0.473 1.960 8
0840 pf 35 -0.316 -1.213 1.253 2
0840 pf 36 -1.616 2.123 2.668 7
0840 pf 37 -0.515 0.329 0.611 8
0840 pf 38 -0.553 0.584 0.804 7
0840 pf 39 0.355 -2.215 2.244 3
0840 pf 40 -0.386 -0.470 0.608 2
0840 pf 41 1.659 -1.360 2.145 4
0840 pf 42 -1.216 0.973 1.558 8
0840 pf 43 0.303 -0.645 0.712 3
0840 pf 44 -0.741 -1.300 1.497 2
0840 pf 45 -0.520 -0.250 0.577 1
0840 pf 46 -1.816 -0.014 1.816 1
0840 pf 47 1.242 0.314 1.281 5
0840 pf 48 -0.841 1.033 1.332 7
0840 pf 49 -0.068 0.049 0.083 8
0840 pf 50 0.018 -1.245 1.245 3
0864 em 00 -0.244 -0.196 0.313 1
0864 cf 00 0.222 0.569 0.610 6
0864 pf 01 -0.029 -0.807 0.807 2
0864 pf 02 -0.695 -0.073 0.698 1
0864 pf 03 -0.353 0.797 0.872 7
0864 pf 04 -0.778 1.725 1.892 7
0864 pf 05 -1.584 -0.017 1.584 1
0864 pf 06 0.922 1.469 1.735 6
0864 pf 07 -0.111 -0.377 0.393 2
0864 pf 08 -0.227 1.535 1.552 7
0864 pf 09 -0.426 -0.436 0.609 2
0864 pf 10 -1.374 -0.347 1.417 1
0864 pf 11 0.249 -0.362 0.439 3
0864 pf 12 -0.473 -0.768 0.902 2
0864 pf 13 -0.205 0.617 0.650 7
0864 pf 14 -0.241 -1.508 1.528 2
0864 pf 15 -1.638 -0.150 1.644 1
0864 pf 16 -0.009 -0.623 0.623 2
0864 pf 17 -0.766 0.580 0.960 8
0864 pf 18 -0.283 -0.640 0.700 2
0864 pf 19 -0.726 -1.024 1.256 2
0864 pf 20 1.165 0.042 1.166 5
